Fecha,NDX
1/28/2022,14454.61035
1/31/2022,14930.0498
2/1/2022,15019.67969
2/2/2022,15139.74023
2/3/2022,14501.11035
2/4/2022,14694.34961
2/7/2022,14571.25
2/8/2022,14747.03027
2/9/2022,15056.95996
2/10/2022,14705.63965
2/11/2022,14253.83984
2/14/2022,14268.58984
2/15/2022,14620.82031
2/16/2022,14603.63965
2/17/2022,14171.74023
2/18/2022,14009.54004
2/22/2022,13870.53027
2/23/2022,13509.42969
2/24/2022,13974.66992
2/25/2022,14189.16016
2/28/2022,14237.80957
3/1/2022,14005.99023
3/2/2022,14243.69043
3/3/2022,14035.20996
3/4/2022,13837.83008
3/7/2022,13319.37988
3/8/2022,13267.61035
3/9/2022,13742.2002
3/10/2022,13591
3/11/2022,13301.83008
3/14/2022,13046.63965
3/15/2022,13458.55957
3/16/2022,13956.79004
3/17/2022,14118.59961
3/18/2022,14420.08008
3/21/2022,14376.08984
3/22/2022,14654.33008
3/23/2022,14447.5498
3/24/2022,14765.69043
3/25/2022,14754.30957
3/28/2022,14987.40039
3/29/2022,15239.32031
3/30/2022,15071.5498
3/31/2022,14838.49023
4/1/2022,14861.20996
4/4/2022,15159.58008
4/5/2022,14820.63965
4/6/2022,14498.88965
4/7/2022,14531.80957
4/8/2022,14327.25977
4/11/2022,13990.20996
4/12/2022,13940.24023
4/13/2022,14217.29004
4/14/2022,13893.20996
4/18/2022,13910.75977
4/19/2022,14210.25977
4/20/2022,13998.53027
4/21/2022,13720.4502
4/22/2022,13356.87012
4/25/2022,13533.21973
4/26/2022,13009.70996
4/27/2022,13003.36035
4/28/2022,13456.05957
4/29/2022,12854.7998
5/2/2022,13075.84961
5/3/2022,13089.90039
5/4/2022,13535.70996
5/5/2022,12850.5498
5/6/2022,12693.53027
5/9/2022,12187.71973
5/10/2022,12345.86035
5/11/2022,11967.55957
5/12/2022,11945.5
5/13/2022,12387.40039
5/16/2022,12243.58008
5/17/2022,12564.09961
5/18/2022,11928.30957
5/19/2022,11875.62988
5/20/2022,11835.62012
5/23/2022,12034.28027
5/24/2022,11769.83984
5/25/2022,11943.92969
5/26/2022,12276.79004
5/27/2022,12681.41992
5/31/2022,12642.09961
6/1/2022,12548.36035
6/2/2022,12892.88965
6/3/2022,12548.03027
6/6/2022,12599.62988
6/7/2022,12711.67969
6/8/2022,12615.12988
6/9/2022,12269.78027
6/10/2022,11832.82031
6/13/2022,11288.32031
6/14/2022,11311.69043
6/15/2022,11593.76953
6/16/2022,11127.57031
6/17/2022,11265.99023
6/21/2022,11546.75977
6/22/2022,11527.70996
6/23/2022,11697.67969
6/24/2022,12105.84961
6/27/2022,12008.24023
6/28/2022,11637.76953
6/29/2022,11658.25977
6/30/2022,11503.71973
7/1/2022,11585.67969
7/5/2022,11779.90039
7/6/2022,11852.58984
7/7/2022,12109.0498
7/8/2022,12125.69043
7/11/2022,11860.28027
7/12/2022,11744.99023
7/13/2022,11728.53027
7/14/2022,11768.40039
7/15/2022,11983.62012
7/18/2022,11877.5
7/19/2022,12249.41992
7/20/2022,12439.67969
7/21/2022,12619.41016
7/22/2022,12396.46973
7/25/2022,12328.41016
7/26/2022,12086.90039
7/27/2022,12601.46973
7/28/2022,12717.87012
7/29/2022,12947.96973
8/1/2022,12940.78027
8/2/2022,12901.59961
8/3/2022,13253.25977
8/4/2022,13311.04004
8/5/2022,13207.69043
8/8/2022,13159.16016
8/9/2022,13008.16992
8/10/2022,13378.32031
8/11/2022,13291.99023
8/12/2022,13565.87012
8/15/2022,13667.17969
8/16/2022,13635.20996
8/17/2022,13470.86035
8/18/2022,13505.99023
8/19/2022,13242.90039
8/22/2022,12890.54004
8/23/2022,12881.79004
8/24/2022,12917.86035
8/25/2022,13143.58008
8/26/2022,12605.16992
8/29/2022,12484.32031
8/30/2022,12342.7002
8/31/2022,12272.03027
9/1/2022,12274.62012
9/2/2022,12098.44043
9/6/2022,12011.30957
9/7/2022,12259.38965
9/8/2022,12321.19043
9/9/2022,12588.29004
9/12/2022,12739.71973
9/13/2022,12033.62012
9/14/2022,12134.40039
9/15/2022,11927.49023
9/16/2022,11861.37988
9/19/2022,11953.26953
9/20/2022,11851.54004
9/21/2022,11637.79004
9/22/2022,11501.65039
9/23/2022,11311.24023
9/26/2022,11254.11035
9/27/2022,11271.75
9/28/2022,11493.83008
9/29/2022,11164.78027
9/30/2022,10971.21973
10/3/2022,11229.73047
10/4/2022,11582.54004
10/5/2022,11573.17969
10/6/2022,11485.5
10/7/2022,11039.46973
10/10/2022,10926.96973
10/11/2022,10791.34961
10/12/2022,10785.62012
10/13/2022,11033.58008
10/14/2022,10692.05957
10/17/2022,11062.53027
10/18/2022,11147.74023
10/19/2022,11103.37988
10/20/2022,11046.70996
10/21/2022,11310.33008
10/24/2022,11430.25977
10/25/2022,11669.99023
10/26/2022,11405.90039
10/27/2022,11191.62988
10/28/2022,11546.20996
10/31/2022,11405.57031
11/1/2022,11288.9502
11/2/2022,10906.33984
11/3/2022,10690.59961
11/4/2022,10857.03027
11/7/2022,10977
11/8/2022,11059.5
11/9/2022,10797.5498
11/10/2022,11605.95996
11/11/2022,11817.00977
11/14/2022,11700.94043
11/15/2022,11871.15039
11/16/2022,11699.08984
11/17/2022,11676.86035
11/18/2022,11677.01953
11/21/2022,11553.4502
11/22/2022,11724.83984
11/23/2022,11838.71973
11/25/2022,11756.03027
11/28/2022,11587.75
11/29/2022,11503.4502
11/30/2022,12030.05957
12/1/2022,12041.88965
12/2/2022,11994.25977
12/5/2022,11786.7998
12/6/2022,11549.69043
12/7/2022,11497.38965
12/8/2022,11637.5
12/9/2022,11563.33008
12/12/2022,11706.44043
12/13/2022,11834.20996
12/14/2022,11740.91992
12/15/2022,11345.21973
12/16/2022,11243.71973
12/19/2022,11084.58984
12/20/2022,11072.41992
12/21/2022,11235.87988
12/22/2022,10956.13965
12/23/2022,10985.4502
12/27/2022,10822.50977
12/28/2022,10679.33984
12/29/2022,10951.0498
12/30/2022,10939.75977
1/3/2023,10862.63965
1/4/2023,10914.7998
1/5/2023,10741.21973
1/6/2023,11040.34961
1/9/2023,11108.4502
1/10/2023,11205.78027
1/11/2023,11402.51953
1/12/2023,11459.61035
1/13/2023,11541.48047
1/17/2023,11557.19043
1/18/2023,11410.29004
1/19/2023,11295.66992
1/20/2023,11619.03027
1/23/2023,11872.54004
1/24/2023,11846.63965
1/25/2023,11814.69043
1/26/2023,12051.48047
1/27/2023,12166.59961
1/30/2023,11912.38965
1/31/2023,12101.92969
2/1/2023,12363.09961
2/2/2023,12803.13965
2/3/2023,12573.36035
2/6/2023,12464.50977
2/7/2023,12728.26953
2/8/2023,12495.37988
2/9/2023,12381.16992
2/10/2023,12304.91992
2/13/2023,12502.30957
2/14/2023,12590.88965
2/15/2023,12687.88965
2/16/2023,12442.48047
2/17/2023,12358.17969
2/21/2023,12060.2998
2/22/2023,12066.26953
2/23/2023,12180.13965
2/24/2023,11969.65039
2/27/2023,12057.79004
2/28/2023,12042.12012
3/1/2023,11938.57031
3/2/2023,12044.87012
3/3/2023,12290.80957
3/6/2023,12302.48047
3/7/2023,12152.16992
3/8/2023,12215.33008
3/9/2023,11995.87988
3/10/2023,11830.28027
3/13/2023,11923.16992
3/14/2023,12199.79004
3/15/2023,12251.32031
3/16/2023,12581.38965
3/17/2023,12519.87988
3/20/2023,12562.61035
3/21/2023,12741.44043
3/22/2023,12567.15039
3/23/2023,12729.23047
3/24/2023,12767.0498
3/27/2023,12673.07031
3/28/2023,12610.57031
3/29/2023,12846.03027
3/30/2023,12963.13965
3/31/2023,13181.34961
4/3/2023,13148.34961
4/4/2023,13100.08008
4/5/2023,12967.2002
4/6/2023,13062.59961
4/10/2023,13051.23047
4/11/2023,12964.15039
4/12/2023,12848.34961
4/13/2023,13109.38965
4/14/2023,13079.51953
4/17/2023,13087.70996
4/18/2023,13091.79004
4/19/2023,13088.70996
4/20/2023,12985.98047
4/21/2023,13000.76953
4/24/2023,12969.75977
4/25/2023,12725.11035
4/26/2023,12806.48047
4/27/2023,13160.03027
4/28/2023,13245.99023
5/1/2023,13231.46973
5/2/2023,13113.66016
5/3/2023,13030.20996
5/4/2023,12982.48047
5/5/2023,13259.12988
5/8/2023,13291.63965
5/9/2023,13201.11035
5/10/2023,13347.83008
5/11/2023,13389.78027
5/12/2023,13340.17969
5/15/2023,13413.50977
5/16/2023,13426.00977
5/17/2023,13589.25977
5/18/2023,13834.62012
5/19/2023,13803.49023
5/22/2023,13849.74023
5/23/2023,13672.54004
5/24/2023,13604.48047
5/25/2023,13938.53027
5/26/2023,14298.41016
5/30/2023,14354.99023
5/31/2023,14254.08984
6/1/2023,14441.50977
6/2/2023,14546.63965
6/5/2023,14556.5
6/6/2023,14558.08984
6/7/2023,14303.29004
6/8/2023,14484.54004
6/9/2023,14528.36035
6/12/2023,14784.2998
6/13/2023,14900.84961
6/14/2023,15005.69043
6/15/2023,15185.48047
6/16/2023,15083.91992
6/20/2023,15070.15039
6/21/2023,14867.4502
6/22/2023,15042.32031
6/23/2023,14891.48047
6/26/2023,14689.01953
6/27/2023,14945.91016
6/28/2023,14964.57031
6/29/2023,14939.9502
6/30/2023,15179.20996
7/3/2023,15208.69043
7/5/2023,15203.78027
7/6/2023,15089.4502
7/7/2023,15036.84961
7/10/2023,15045.63965
7/11/2023,15119.05957
7/12/2023,15307.23047
7/13/2023,15571.98047
7/14/2023,15565.59961
7/17/2023,15713.28027
7/18/2023,15841.34961
7/19/2023,15826.34961
7/20/2023,15466.08984
7/21/2023,15425.66992
7/24/2023,15448.01953
7/25/2023,15561.41992
7/26/2023,15499.25977
7/27/2023,15464.92969
7/28/2023,15750.92969
7/31/2023,15757
8/1/2023,15718.00977
8/2/2023,15370.74023
8/3/2023,15353.54004
8/4/2023,15274.91992
8/7/2023,15407.84961
8/8/2023,15273.0498
8/9/2023,15101.70996
8/10/2023,15128.83984
8/11/2023,15028.07031
8/14/2023,15205.58984
8/15/2023,15037.65039
8/16/2023,14876.46973
8/17/2023,14715.80957
8/18/2023,14694.83984
8/21/2023,14936.69043
8/22/2023,14908.95996
8/23/2023,15148.05957
8/24/2023,14816.44043
8/25/2023,14941.83008
8/28/2023,15052.45996
8/29/2023,15376.5498
8/30/2023,15462.42969
8/31/2023,15501.07031
9/1/2023,15490.86035
9/5/2023,15508.24023
9/6/2023,15371.44043
9/7/2023,15258.51953
9/8/2023,15280.23047
9/11/2023,15461.87012
9/12/2023,15289.74023
9/13/2023,15348.53027
9/14/2023,15473.88965
9/15/2023,15202.40039
9/18/2023,15225.37012
9/19/2023,15191.23047
9/20/2023,14969.91992
9/21/2023,14694.24023
9/22/2023,14701.09961
9/25/2023,14768.90039
9/26/2023,14545.83008
9/27/2023,14580.16016
9/28/2023,14702.76953
9/29/2023,14715.24023
10/2/2023,14837.57031
10/3/2023,14565.62012
10/4/2023,14776.25
10/5/2023,14723.21973
10/6/2023,14973.24023
10/9/2023,15047.15039
10/10/2023,15131.51953
10/11/2023,15241.12012
10/12/2023,15184.09961
10/13/2023,14995.12012
10/16/2023,15172.73047
10/17/2023,15122.00977
10/18/2023,14909.25977
10/19/2023,14783.12988
10/20/2023,14560.87988
10/23/2023,14604.84961
10/24/2023,14745.86035
10/25/2023,14381.63965
10/26/2023,14109.57031
10/27/2023,14180.41992
10/30/2023,14335.50977
10/31/2023,14409.78027
11/1/2023,14664.91016
11/2/2023,14919.5498
11/3/2023,15099.49023
11/6/2023,15154.92969
11/7/2023,15296.01953
11/8/2023,15313.24023
11/9/2023,15187.90039
11/10/2023,15529.12012
11/13/2023,15482.79004
11/14/2023,15812.46973
11/15/2023,15817.17969
11/16/2023,15833.16992
11/17/2023,15837.99023
11/20/2023,16027.05957
11/21/2023,15933.62012
11/22/2023,16001.38965
11/24/2023,15982.00977
11/27/2023,15961.98047
11/28/2023,16010.42969
11/29/2023,15987.59961
11/30/2023,15947.87012
12/1/2023,15997.58008
12/4/2023,15839.66992
12/5/2023,15877.70996
12/6/2023,15788.0498
12/7/2023,16022.49023
12/8/2023,16084.69043
12/11/2023,16221.73047
12/12/2023,16354.25
12/13/2023,16562.36914
12/14/2023,16537.83008
12/15/2023,16623.44922
12/18/2023,16729.80078
12/19/2023,16811.84961
12/20/2023,16554.16016
12/21/2023,16757.41016
12/22/2023,16777.40039
12/26/2023,16878.46094
12/27/2023,16906.80078
12/28/2023,16898.4707
12/29/2023,16825.92969
